Policy_ID,claim_time_diff,incident_state,previous_claim_made,incident_hour_of_the_day,Claim_Amount,Incident_Type,Collision_Type,Incident_Severity,authorities_contacted,number_of_vehicles_involved,number_of_witnesses,property_damage,police_report_filed,injury_claim,property_claim,vehicle_claim,vehicle_age,car_model,bodyily_injuries,False_Flag,Driving Under Influence,Others,Traffic Violations,population,density,Age_of_Policyholder,Earned_Premium,Policy_Age,Insured_Gender,Policy_Deductible,Insured_Education,Insured_Relation,Insured_Occupation,Insured_Hobbies
31937,9,0.0077,1,5,2371,Single vehicles,Rear,Trivial,Other,3,2,0,Unknown,302,251,1833,13,Ford Escape,0,0,4,3,2,3670,48.4,31,94196,3,Male,500,College,Self,IT Services,bungee-jumping
31937,10,0.0072,1,19,727,Multiple vehicles,Side,Minor,Unknown,1,2,0,Unknown,107,86,542,7,Suburu Forrestor,0,0,4,3,2,2867,98.4,31,94196,3,Male,500,College,Self,IT Services,bungee-jumping
31937,10,0.00645,1,5,537,Single vehicles,Front,Trivial,Police,1,0,1,0,84,74,408,4,Toyota Corolla,0,0,4,3,2,3546,1.1,31,94196,3,Male,500,College,Self,IT Services,bungee-jumping
31938,8,0.0067,0,9,3732,Single vehicles,Unknown,Minor,Other,3,0,0,0,462,411,2882,13,BMW 3 Series,0,0,1,0,0,4308,12.7,60,5343,9,Female,2000,Associate,Self,Logistics,movies
31938,9,0.0067,1,23,87,Multiple vehicles,Front,Minor,Police,2,0,0,0,35,11,65,1,Ford Fusion,0,0,1,0,0,4308,12.7,60,5343,9,Female,2000,Associate,Self,Logistics,movies
31938,5,0.0067,1,9,89,Single vehicles,Side,Minor,Other,1,3,0,0,26,12,68,11,Nissan Ultima,0,0,1,0,0,4308,12.7,60,5343,9,Female,2000,Associate,Self,Logistics,movies
31938,2,0.00645,1,12,1340,Single vehicles,Side,Minor,Unknown,2,3,0,0,183,147,1044,13,Accura TL,0,0,1,0,0,333,0.2,60,5343,9,Female,2000,Associate,Self,Logistics,movies
31938,2,0.0067,1,6,201,Single vehicles,Side,Minor,Police,1,2,0,1,57,23,156,3,Nissan Ultima,0,0,1,0,0,4308,12.7,60,5343,9,Female,2000,Associate,Self,Logistics,movies
31938,10,0.0081,1,12,54,Single vehicles,Side,Minor,Other,3,1,1,0,34,6,42,15,Honda Accord,0,0,1,0,0,6017,329.2,60,5343,9,Female,2000,Associate,Self,Logistics,movies
31939,4,0.0056,0,3,1995,Vehicle Theft,Rear,Minor,Other,1,2,0,1,279,236,1506,4,Accura RSX,0,0,1,0,0,172,1.1,60,12187,12,Female,500,Masters,Unknown,Sales,skydiving
31939,3,0.0056,1,11,9113,Multiple vehicles,Front,Major,Police,1,1,0,Unknown,993,1162,6982,2,Jeep Wrangler,0,1,1,0,0,172,1.1,60,12187,12,Female,500,Masters,Unknown,Sales,skydiving
31939,1,0.0056,1,21,836,Vehicle Theft,Unknown,Minor,Ambulance,2,1,0,1,120,97,646,15,Honda CRV,0,0,1,0,0,172,1.1,60,12187,12,Female,500,Masters,Unknown,Sales,skydiving
31940,4,0.0083,0,12,8614,Single vehicles,Front,Total Loss,Unknown,1,1,0,0,958,968,6705,14,Audi A5,0,1,1,0,0,25068,3871.9,44,18312,8,Female,500,Unknown,Spouse,"Factory, heavy industry",No Info
31940,2,0.0067,1,21,1669,Single vehicles,Side,Minor,Other,1,0,0,1,257,195,1253,11,Mercedes ML350,0,0,1,0,0,578,72.5,44,18312,8,Female,500,Unknown,Spouse,"Factory, heavy industry",No Info
31940,4,0.00675,1,6,2910,Vehicle Theft,Side,Minor,Police,1,0,1,Unknown,383,399,2138,11,Accura RSX,1,1,1,0,0,105,1.1,44,18312,8,Female,500,Unknown,Spouse,"Factory, heavy industry",No Info
31940,2,0.00745,1,22,4571,Single vehicles,Front,Minor,Police,1,0,0,0,578,466,3538,6,Audi A5,0,0,1,0,0,4966,36.5,44,18312,8,Female,500,Unknown,Spouse,"Factory, heavy industry",No Info
31941,3,0.008,0,6,2419,Single vehicles,Unknown,Minor,Unknown,2,0,0,0,299,258,1884,4,Mercedes ML350,0,0,4,4,1,335,157.2,39,70667,3,Female,500,High School,Self,IT Services,No Info
31941,9,0.0073,1,13,235,Vehicle Theft,Side,Trivial,Other,2,0,0,Unknown,43,27,182,4,Saab 93,1,0,4,4,1,96436,6748.4,39,70667,3,Female,500,High School,Self,IT Services,No Info
31941,7,0.0078,1,19,11410,Vehicle Theft,Rear,Major,Ambulance,3,3,1,0,1259,1595,8579,13,Nissan Maxima,0,1,4,4,1,2901,8.6,39,70667,3,Female,500,High School,Self,IT Services,No Info
31941,2,0.00615,1,4,10619,Multiple vehicles,Front,Major,Other,3,1,0,Unknown,1144,1092,8388,6,Ford Fusion,0,1,4,4,1,589,6.2,39,70667,3,Female,500,High School,Self,IT Services,No Info
31941,3,0.008,1,3,5865,Multiple vehicles,Front,Total Loss,Unknown,1,0,1,1,676,684,4529,10,Mercedes E400,0,1,4,4,1,335,157.2,39,70667,3,Female,500,High School,Self,IT Services,No Info
31941,3,0.008,1,22,53547,Single vehicles,Front,Total Loss,Police,3,0,1,Unknown,6086,6969,40503,6,Dodge RAM,0,1,4,4,1,335,157.2,39,70667,3,Female,500,High School,Self,IT Services,No Info
31942,2,0.0066,0,19,361,Multiple vehicles,Side,Minor,Unknown,1,0,0,Unknown,70,38,284,2,Chevrolet Tahoe,0,0,1,1,1,12419,2359.8,43,23965,8,Male,1000,Associate,Self,Management,exercise
31942,4,0.0068,1,4,2813,Vehicle Theft,Front,Minor,Police,2,0,0,0,420,331,2097,6,Chevrolet Silverado,0,0,1,1,1,11268,21.0,43,23965,8,Male,1000,Associate,Self,Management,exercise
31942,8,0.009000000000000001,1,12,21080,Multiple vehicles,Front,Total Loss,Ambulance,2,1,1,Unknown,2213,2652,16249,8,Ford Fusion,1,1,1,1,1,329,305.8,43,23965,8,Male,1000,Associate,Self,Management,exercise
31942,1,0.0072,1,0,192,Single vehicles,Rear,Major,Unknown,1,1,0,0,31,25,143,10,Mercedes E400,0,0,1,1,1,8270,130.5,43,23965,8,Male,1000,Associate,Self,Management,exercise
31943,10,0.0081,0,1,14501,Multiple vehicles,Front,Total Loss,Other,2,2,0,0,1733,1893,10899,15,Saab 92x,1,1,3,0,3,11979,1305.2,36,100202,1,Male,2000,PhD,Self,Logistics,dancing
31943,8,0.0062,1,17,19796,Multiple vehicles,Side,Major,Police,4,0,0,Unknown,2227,2333,15261,11,Accura MDX,0,1,3,0,3,782,4.5,36,100202,1,Male,2000,PhD,Self,Logistics,dancing
31943,2,0.0062,1,3,451,Vehicle Theft,Rear,Minor,Other,2,1,1,Unknown,82,47,356,15,Toyota Camry,1,0,3,0,3,782,4.5,36,100202,1,Male,2000,PhD,Self,Logistics,dancing
31943,4,0.0062,1,12,25075,Multiple vehicles,Front,Total Loss,Police,3,2,1,1,2838,3033,19209,0,Saab 92x,0,1,3,0,3,782,4.5,36,100202,1,Male,2000,PhD,Self,Logistics,dancing
31943,6,0.006999999999999999,1,8,16126,Multiple vehicles,Rear,Total Loss,Other,4,2,0,0,2208,1962,11964,14,Accura MDX,0,1,3,0,3,14802,92.2,36,100202,1,Male,2000,PhD,Self,Logistics,dancing
31943,5,0.00795,1,7,37281,Multiple vehicles,Side,Total Loss,Police,4,1,1,Unknown,5094,3889,28319,13,Suburu Impreza,0,1,3,0,3,1489,16.7,36,100202,1,Male,2000,PhD,Self,Logistics,dancing
31944,6,0.0058,0,2,275,Single vehicles,Front,Minor,Police,1,0,1,0,50,31,208,15,BMW X5,0,0,1,1,2,53,23.9,34,134234,2,Female,500,Associate,Self,Others,cross-fit
31944,3,0.0058,1,10,4489,Vehicle Theft,Side,Minor,Unknown,1,2,0,Unknown,568,567,3378,10,Chevrolet Malibu,0,0,1,1,2,31945,11171.9,34,134234,2,Female,500,Associate,Self,Others,cross-fit
31944,1,0.0058,1,6,70426,Multiple vehicles,Rear,Major,Police,3,0,0,1,8801,8938,52702,4,BMW 3 Series,0,1,1,1,2,53,23.9,34,134234,2,Female,500,Associate,Self,Others,cross-fit
31944,3,0.0058,1,10,75027,Multiple vehicles,Unknown,Total Loss,Fire Brigade,3,2,1,Unknown,8931,7508,58602,3,Accura RSX,1,1,1,1,2,53,23.9,34,134234,2,Female,500,Associate,Self,Others,cross-fit
31944,1,0.0081,1,22,4152,Single vehicles,Rear,Minor,Other,1,2,0,0,587,510,3069,8,BMW X6,0,0,1,1,2,2172,46.1,34,134234,2,Female,500,Associate,Self,Others,cross-fit
31945,7,0.00795,0,15,40773,Multiple vehicles,Front,Total Loss,Fire Brigade,4,1,0,Unknown,5716,5487,29585,8,Saab 92x,0,0,1,2,3,29976,2111.0,41,99867,3,Male,500,High School,Self,Unknown,board-games
31945,10,0.00755,1,8,16346,Vehicle Theft,Side,Total Loss,Other,4,3,1,0,1683,2149,12524,10,Audi A5,0,1,1,2,3,4715,242.5,41,99867,3,Male,500,High School,Self,Unknown,board-games
31945,7,0.00755,1,3,192,Single vehicles,Rear,Minor,Fire Brigade,1,0,0,0,33,24,148,9,Audi A3,0,0,1,2,3,4715,242.5,41,99867,3,Male,500,High School,Self,Unknown,board-games
31945,3,0.00675,1,10,53542,Multiple vehicles,Front,Total Loss,Other,3,0,1,Unknown,5441,6827,41304,6,Unknown,0,0,1,2,3,788,22.7,41,99867,3,Male,500,High School,Self,Unknown,board-games
31946,8,0.0063,0,12,288,Single vehicles,Rear,Major,Other,1,2,1,1,54,37,218,11,Honda Civic,1,0,0,0,1,7089,9.0,55,1468,10,Female,500,College,Self,"Factory, heavy industry",board-games
31946,7,0.0063,1,4,1106,Vehicle Theft,Side,Minor,Police,1,0,0,Unknown,152,125,852,0,Volkswagen Jetta,0,0,0,0,1,7089,9.0,55,1468,10,Female,500,College,Self,"Factory, heavy industry",board-games
31946,1,0.0072,1,21,134,Single vehicles,Side,Minor,Ambulance,1,2,0,1,53,15,101,4,Ford Fusion,0,1,0,0,1,10987,193.7,55,1468,10,Female,500,College,Self,"Factory, heavy industry",board-games
31947,10,0.0071,0,16,1091,Multiple vehicles,Side,Trivial,Fire Brigade,3,3,0,1,150,148,802,4,Saab 95,1,0,0,1,5,3316,31.9,37,74427,2,Male,1000,High School,Self,Others,polo
31947,8,0.0083,1,18,3631,Vehicle Theft,Rear,Minor,Fire Brigade,1,0,0,1,414,500,2726,11,Volkswagen Jetta,0,1,0,1,5,391,2.0,37,74427,2,Male,1000,High School,Self,Others,polo
31947,9,0.0078,1,0,1020,Single vehicles,Side,Trivial,Unknown,1,0,0,Unknown,153,123,764,5,Suburu Forrestor,0,0,0,1,5,1647,4.5,37,74427,2,Male,1000,High School,Self,Others,polo
31947,2,0.0078,1,21,713,Single vehicles,Front,Trivial,Ambulance,1,3,0,1,109,79,538,15,BMW 3 Series,0,0,0,1,5,1647,4.5,37,74427,2,Male,1000,High School,Self,Others,polo
31947,2,0.0078,1,16,2689,Single vehicles,Side,Minor,Other,1,2,0,Unknown,366,322,2028,6,Audi A5,1,0,0,1,5,1647,4.5,37,74427,2,Male,1000,High School,Self,Others,polo
31947,4,0.0077,1,6,79271,Multiple vehicles,Side,Major,Police,4,0,1,0,10757,9951,58595,10,Suburu Legacy,1,1,0,1,5,718,40.2,37,74427,2,Male,1000,High School,Self,Others,polo
31947,7,0.00795,1,5,153,Vehicle Theft,Rear,Trivial,Unknown,1,0,0,1,50,18,115,9,Toyota Highlander,0,0,0,1,5,1891,21.2,37,74427,2,Male,1000,High School,Self,Others,polo
31948,7,0.0058,0,16,3142,Single vehicles,Rear,Trivial,Fire Brigade,3,0,1,1,429,331,2410,14,Suburu Impreza,0,0,1,0,0,47958,345.5,60,18010,9,Female,1000,College,Self,Unknown,cross-fit
31948,2,0.00775,1,5,9784,Multiple vehicles,Front,Total Loss,Unknown,1,0,1,0,1146,982,7671,10,Jeep Wrangler,0,1,1,0,0,701,5.8,60,18010,9,Female,1000,College,Self,Unknown,cross-fit
31948,4,0.0058,1,10,5806,Multiple vehicles,Side,Total Loss,Fire Brigade,1,1,0,Unknown,723,730,4362,12,Chevrolet Malibu,0,1,1,0,0,47958,345.5,60,18010,9,Female,1000,College,Self,Unknown,cross-fit
31949,5,0.0077,0,9,12351,Multiple vehicles,Front,Major,Ambulance,2,3,1,1,1342,1534,9490,0,Mercedes C300,0,1,3,1,3,26317,462.2,28,62360,1,Male,500,College,Spouse,Unknown,cross-fit
31949,6,0.0077,1,13,15367,Multiple vehicles,Unknown,Total Loss,Police,4,1,0,Unknown,2141,2019,11222,8,Unknown,0,0,3,1,3,26317,462.2,28,62360,1,Male,500,College,Spouse,Unknown,cross-fit
31949,4,0.0077,1,11,29757,Vehicle Theft,Front,Trivial,Fire Brigade,4,1,1,0,3860,3345,22576,15,Accura TL,0,1,3,1,3,26317,462.2,28,62360,1,Male,500,College,Spouse,Unknown,cross-fit
31949,4,0.009000000000000001,1,1,3328,Single vehicles,Unknown,Minor,Ambulance,1,2,0,1,464,420,2471,5,Accura RSX,0,0,3,1,3,14659,27.2,28,62360,1,Male,500,College,Spouse,Unknown,cross-fit
31949,2,0.0077,1,10,648,Vehicle Theft,Front,Minor,Other,1,0,0,0,111,82,477,14,Toyota Corolla,1,0,3,1,3,26317,462.2,28,62360,1,Male,500,College,Spouse,Unknown,cross-fit
31949,9,0.0077,1,20,10264,Vehicle Theft,Side,Total Loss,Police,4,0,1,1,1145,1159,7980,0,BMW X6,1,1,3,1,3,26317,462.2,28,62360,1,Male,500,College,Spouse,Unknown,cross-fit
31950,9,0.0067,0,4,8520,Multiple vehicles,Front,Total Loss,Other,1,0,0,Unknown,895,1158,6492,12,Toyota Highlander,0,1,1,1,1,95516,1313.6,34,22948,8,Male,500,Associate,Self,Unknown,kayaking
31950,2,0.0083,1,14,4607,Parked Car,Rear,Trivial,Police,3,2,0,Unknown,629,525,3474,8,Mercedes ML350,0,0,1,1,1,59256,50118.8,34,22948,8,Male,500,Associate,Self,Unknown,kayaking
31950,3,0.0083,1,15,4519,Vehicle Theft,Rear,Minor,Police,1,0,1,1,468,471,3591,7,Ford Fusion,0,0,1,1,1,59256,50118.8,34,22948,8,Male,500,Associate,Self,Unknown,kayaking
31950,7,0.00805,1,10,5987,Multiple vehicles,Unknown,Total Loss,Other,2,0,0,1,746,738,4535,1,BMW X6,0,0,1,1,1,3856,28.3,34,22948,8,Male,500,Associate,Self,Unknown,kayaking
31950,8,0.0083,1,20,464,Vehicle Theft,Side,Minor,Fire Brigade,1,0,1,1,86,64,340,13,Toyota Corolla,0,0,1,1,1,59256,50118.8,34,22948,8,Male,500,Associate,Self,Unknown,kayaking
31951,7,0.0067,0,8,8778,Multiple vehicles,Front,Total Loss,Other,1,3,0,0,1232,879,6696,11,Jeep Wrangler,0,1,0,1,2,4231,21.4,30,21169,8,Male,500,Associate,Self,IT Services,base-jumping
31951,10,0.00655,1,23,886,Single vehicles,Front,Minor,Unknown,3,2,1,0,116,123,655,2,Dodge RAM,0,0,0,1,2,1296,4.6,30,21169,8,Male,500,Associate,Self,IT Services,base-jumping
31951,4,0.00655,1,12,11381,Multiple vehicles,Front,Major,Police,2,0,0,1,1568,1330,8493,7,Nissan Maxima,0,1,0,1,2,1296,4.6,30,21169,8,Male,500,Associate,Self,IT Services,base-jumping
31951,8,0.0077,1,20,124,Single vehicles,Front,Trivial,Unknown,1,2,0,0,32,15,96,1,BMW 3 Series,1,0,0,1,2,861,239.8,30,21169,8,Male,500,Associate,Self,IT Services,base-jumping
31952,5,0.00635,0,7,2446,Single vehicles,Rear,Minor,Unknown,3,0,0,0,310,335,1820,1,Unknown,1,0,0,0,1,1861,1157.7,58,2522,11,Female,500,High School,Spouse,Unknown,skydiving
31953,7,0.009000000000000001,0,22,13226,Multiple vehicles,Side,Trivial,Police,4,2,1,0,1647,1607,9993,15,Dodge Neon,0,1,2,3,4,16246,39.9,34,129028,1,Male,500,College,Self,IT Services,paintball
31953,2,0.009000000000000001,1,6,47000,Multiple vehicles,Side,Total Loss,Police,2,0,1,Unknown,5486,4942,36597,6,Mercedes E400,0,1,2,3,4,16246,39.9,34,129028,1,Male,500,College,Self,IT Services,paintball
31953,8,0.006999999999999999,1,22,980,Single vehicles,Front,Minor,Other,2,0,0,0,126,126,739,1,Toyota Highlander,0,0,2,3,4,1089,12.0,34,129028,1,Male,500,College,Self,IT Services,paintball
31953,1,0.009000000000000001,1,12,8088,Multiple vehicles,Side,Major,Unknown,2,3,0,0,945,887,6285,7,Dodge Neon,0,1,2,3,4,16246,39.9,34,129028,1,Male,500,College,Self,IT Services,paintball
31953,5,0.009000000000000001,1,8,4328,Single vehicles,Front,Minor,Fire Brigade,1,1,0,0,622,500,3237,6,Toyota Highlander,0,0,2,3,4,16246,39.9,34,129028,1,Male,500,College,Self,IT Services,paintball
31953,9,0.009000000000000001,1,4,37030,Multiple vehicles,Unknown,Total Loss,Other,4,0,1,0,4812,4192,28050,3,Dodge Neon,0,1,2,3,4,16246,39.9,34,129028,1,Male,500,College,Self,IT Services,paintball
31953,5,0.009000000000000001,1,0,30741,Vehicle Theft,Rear,Total Loss,Unknown,3,1,1,1,3159,3243,24359,11,Dodge Neon,0,1,2,3,4,16246,39.9,34,129028,1,Male,500,College,Self,IT Services,paintball
31953,2,0.009000000000000001,1,17,5102,Parked Car,Rear,Trivial,Police,3,0,0,1,682,621,3813,4,Unknown,0,0,2,3,4,16246,39.9,34,129028,1,Male,500,College,Self,IT Services,paintball
31953,1,0.009000000000000001,1,6,95,Vehicle Theft,Side,Trivial,Other,3,1,0,1,29,10,75,12,BMW 3 Series,1,0,2,3,4,16246,39.9,34,129028,1,Male,500,College,Self,IT Services,paintball
31953,10,0.009000000000000001,1,22,367,Single vehicles,Side,Minor,Unknown,1,0,1,0,71,38,289,13,Saab 92x,0,0,2,3,4,16246,39.9,34,129028,1,Male,500,College,Self,IT Services,paintball
31953,7,0.009000000000000001,1,9,136,Vehicle Theft,Front,Minor,Police,2,1,0,0,34,14,108,1,BMW 3 Series,1,0,2,3,4,16246,39.9,34,129028,1,Male,500,College,Self,IT Services,paintball
31954,1,0.00735,0,17,8799,Multiple vehicles,Front,Total Loss,Police,2,3,0,Unknown,1118,904,6797,7,Mercedes E400,0,1,2,2,0,5823,516.1,40,46021,7,Female,500,High School,Self,Others,golf
31954,8,0.00735,1,16,28993,Vehicle Theft,Unknown,Major,Unknown,4,1,1,0,3530,3946,21534,11,Accura TL,0,1,2,2,0,13755,1319.9,40,46021,7,Female,500,High School,Self,Others,golf
31954,10,0.0064,1,10,201,Parked Car,Rear,Minor,Ambulance,1,2,0,0,46,23,156,12,Accura TL,0,0,2,2,0,3290,19.4,40,46021,7,Female,500,High School,Self,Others,golf
31954,8,0.0077,1,2,3295,Vehicle Theft,Side,Minor,Other,1,2,1,0,425,358,2535,15,Toyota Camry,0,0,2,2,0,1816,62.7,40,46021,7,Female,500,High School,Self,Others,golf
31954,2,0.0068,1,16,9336,Multiple vehicles,Front,Total Loss,Unknown,1,1,0,1,950,1180,7214,10,Suburu Legacy,0,1,2,2,0,48304,1284.5,40,46021,7,Female,500,High School,Self,Others,golf
31955,8,0.0077,0,5,31333,Multiple vehicles,Rear,Total Loss,Fire Brigade,3,0,1,Unknown,3289,4198,23880,1,Saab 92x,0,1,3,3,3,39839,1909.8,27,125455,4,Male,2000,High School,Self,Clerical,kayaking
31955,6,0.0063,1,0,3041,Vehicle Theft,Rear,Major,Police,3,1,1,0,374,366,2312,2,Dodge Neon,0,0,3,3,3,3880,22.9,27,125455,4,Male,2000,High School,Self,Clerical,kayaking
31955,2,0.0063,1,12,3490,Single vehicles,Front,Minor,Ambulance,1,2,1,0,454,473,2570,9,BMW 3 Series,0,1,3,3,3,3880,22.9,27,125455,4,Male,2000,High School,Self,Clerical,kayaking
31955,1,0.00745,1,4,12369,Multiple vehicles,Side,Total Loss,Ambulance,1,3,1,0,1715,1510,9165,13,Audi A5,1,1,3,3,3,36441,1062.9,27,125455,4,Male,2000,High School,Self,Clerical,kayaking
31955,6,0.00795,1,15,403,Single vehicles,Rear,Minor,Other,1,1,0,1,81,46,311,7,Mercedes C300,1,0,3,3,3,8706,5.6,27,125455,4,Male,2000,High School,Self,Clerical,kayaking
31955,8,0.0061,1,17,94891,Multiple vehicles,Front,Total Loss,Other,4,1,1,1,10167,9534,75206,1,Suburu Impreza,0,0,3,3,3,3597,15.6,27,125455,4,Male,2000,High School,Self,Clerical,kayaking
31957,3,0.0062,0,21,290,Single vehicles,Rear,Minor,Ambulance,1,2,0,0,46,29,228,10,Ford F150,0,0,2,1,0,2133,8.7,44,52835,7,Male,500,PhD,Self,Others,chess
31957,3,0.00755,1,22,57145,Multiple vehicles,Side,Major,Other,3,3,1,0,7144,7124,42883,5,Ford Escape,0,1,2,1,0,16520,137.7,44,52835,7,Male,500,PhD,Self,Others,chess
31957,2,0.0062,1,14,683,Single vehicles,Rear,Minor,Other,1,2,0,1,92,90,515,0,Saab 93,0,0,2,1,0,2133,8.7,44,52835,7,Male,500,PhD,Self,Others,chess
31958,3,0.00705,0,8,3432,Vehicle Theft,Rear,Minor,Other,2,0,1,1,476,443,2543,2,Ford F150,0,0,1,1,1,175,0.2,26,57378,7,Male,500,College,Spouse,Logistics,reading
31958,7,0.0073,1,18,549,Vehicle Theft,Side,Minor,Other,1,2,1,1,78,55,425,14,Suburu Legacy,0,1,1,1,1,21085,310.6,26,57378,7,Male,500,College,Spouse,Logistics,reading
31958,6,0.0073,1,16,19719,Multiple vehicles,Front,Total Loss,Unknown,4,0,1,Unknown,2555,2243,14948,7,Dodge RAM,0,0,1,1,1,21085,310.6,26,57378,7,Male,500,College,Spouse,Logistics,reading
31958,6,0.0045,1,7,2341,Single vehicles,Rear,Minor,Other,1,2,0,1,306,313,1741,0,BMW X5,0,0,1,1,1,1317,0.3,26,57378,7,Male,500,College,Spouse,Logistics,reading
31958,5,0.0073,1,5,19741,Vehicle Theft,Front,Total Loss,Ambulance,2,0,0,1,2029,2308,15426,15,BMW X6,1,1,1,1,1,21085,310.6,26,57378,7,Male,500,College,Spouse,Logistics,reading
31958,5,0.0073,1,0,2287,Single vehicles,Rear,Minor,Fire Brigade,1,1,0,1,311,252,1749,15,Honda CRV,0,0,1,1,1,21085,310.6,26,57378,7,Male,500,College,Spouse,Logistics,reading
31958,2,0.0073,1,4,4357,Multiple vehicles,Rear,Trivial,Fire Brigade,1,3,1,0,584,532,3275,2,BMW 3 Series,0,0,1,1,1,21085,310.6,26,57378,7,Male,500,College,Spouse,Logistics,reading
31958,7,0.00795,1,15,8969,Vehicle Theft,Rear,Total Loss,Other,1,3,0,0,1164,942,6885,13,Mercedes C300,0,1,1,1,1,1245,4.1,26,57378,7,Male,500,College,Spouse,Logistics,reading
31959,5,0.009000000000000001,0,1,3293,Vehicle Theft,Side,Minor,Ambulance,2,0,0,0,397,347,2566,15,BMW M5,0,0,0,1,2,520,10.6,26,24706,9,Male,500,Masters,Spouse,Finance,hiking
31959,4,0.00615,1,6,1511,Vehicle Theft,Front,Trivial,Unknown,2,0,0,0,193,207,1141,4,Mercedes E400,0,0,0,1,2,689,1.3,26,24706,9,Male,500,Masters,Spouse,Finance,hiking
31959,8,0.0078,1,11,17693,Multiple vehicles,Front,Total Loss,Ambulance,3,2,1,Unknown,2352,2458,12903,0,Honda Civic,0,1,0,1,2,3032,7.3,26,24706,9,Male,500,Masters,Spouse,Finance,hiking
31959,1,0.00725,1,15,3443,Single vehicles,Rear,Trivial,Unknown,1,0,0,Unknown,398,438,2636,1,Mercedes E400,0,0,0,1,2,211,0.6,26,24706,9,Male,500,Masters,Spouse,Finance,hiking
31959,9,0.00615,1,16,743,Single vehicles,Rear,Minor,Other,1,2,0,Unknown,93,91,570,3,BMW M5,1,0,0,1,2,689,1.3,26,24706,9,Male,500,Masters,Spouse,Finance,hiking
31960,4,0.008,0,23,409,Vehicle Theft,Rear,Minor,Ambulance,2,2,0,0,86,52,304,3,BMW X6,0,0,1,0,0,788,6.1,54,13365,7,Female,500,Associate,Self,Sales,board-games
31960,10,0.0067,1,6,3024,Single vehicles,Side,Minor,Unknown,1,2,1,0,391,355,2288,3,Unknown,0,0,1,0,0,577,3.5,54,13365,7,Female,500,Associate,Self,Sales,board-games
31960,9,0.0067,1,5,1346,Single vehicles,Rear,Trivial,Unknown,3,0,0,0,212,145,1015,4,Dodge Neon,0,0,1,0,0,577,3.5,54,13365,7,Female,500,Associate,Self,Sales,board-games
31960,8,0.00615,1,1,8051,Single vehicles,Side,Total Loss,Police,1,0,1,1,952,963,6154,11,Toyota Camry,0,1,1,0,0,94,0.2,54,13365,7,Female,500,Associate,Self,Sales,board-games
31961,8,0.0066,0,14,1414,Single vehicles,Side,Trivial,Fire Brigade,2,2,1,1,176,162,1103,15,BMW 3 Series,0,0,2,2,0,11289,97.8,44,64581,2,Unknown,500,College,Self,Finance,base-jumping
31961,2,0.0062,1,14,43838,Multiple vehicles,Side,Total Loss,Unknown,4,3,0,0,5544,6120,32200,2,BMW X5,1,1,2,2,0,1288,5.4,44,64581,2,Unknown,500,College,Self,Finance,base-jumping
31961,5,0.0059,1,1,23658,Multiple vehicles,Front,Total Loss,Police,1,1,1,Unknown,2921,2580,18182,15,Accura MDX,0,0,2,2,0,32062,50.3,44,64581,2,Unknown,500,College,Self,Finance,base-jumping
31961,5,0.00735,1,13,3421,Single vehicles,Side,Trivial,Other,2,2,1,1,462,408,2582,11,Accura MDX,0,0,2,2,0,10891,21.8,44,64581,2,Unknown,500,College,Self,Finance,base-jumping
31962,1,0.00655,0,9,4868,Single vehicles,Side,Minor,Unknown,3,0,0,Unknown,610,606,3667,13,Ford Escape,0,0,3,2,3,0,0.0,36,132656,1,Unknown,500,High School,Self,Armed Forces,basketball
31962,9,0.0068,1,1,18746,Multiple vehicles,Front,Trivial,Police,4,0,1,1,2364,2133,14267,4,Mercedes ML350,0,1,3,2,3,19818,262.0,36,132656,1,Unknown,500,High School,Self,Armed Forces,basketball
31962,5,0.00745,1,12,18955,Multiple vehicles,Front,Major,Ambulance,3,0,1,Unknown,2216,2441,14310,6,BMW 3 Series,0,1,3,2,3,7158,215.5,36,132656,1,Unknown,500,High School,Self,Armed Forces,basketball
31962,6,0.00795,1,3,4959,Single vehicles,Side,Minor,Ambulance,2,0,1,Unknown,651,604,3735,0,Accura RSX,0,0,3,2,3,20765,11.3,36,132656,1,Unknown,500,High School,Self,Armed Forces,basketball
31962,10,0.00795,1,22,85655,Multiple vehicles,Side,Total Loss,Fire Brigade,3,1,0,Unknown,11865,11762,62053,14,Chevrolet Tahoe,0,1,3,2,3,33369,1575.9,36,132656,1,Unknown,500,High School,Self,Armed Forces,basketball
31962,6,0.0067,1,18,4220,Vehicle Theft,Rear,Trivial,Fire Brigade,1,1,1,1,495,582,3162,0,Saab 93,0,0,3,2,3,19138,1297.9,36,132656,1,Unknown,500,High School,Self,Armed Forces,basketball
31962,8,0.00745,1,19,17805,Vehicle Theft,Side,Total Loss,Fire Brigade,2,2,1,1,1921,1864,14044,13,BMW X6,0,0,3,2,3,7158,215.5,36,132656,1,Unknown,500,High School,Self,Armed Forces,basketball
31963,4,0.00495,0,23,2366,Single vehicles,Rear,Minor,Unknown,1,0,0,Unknown,253,252,1876,9,Saab 95,0,0,1,0,0,52,2.3,37,14440,11,Female,500,College,Self,Others,skydiving
31963,6,0.00495,1,17,2313,Vehicle Theft,Side,Minor,Fire Brigade,2,2,0,1,328,242,1753,3,BMW M5,0,0,1,0,0,52,2.3,37,14440,11,Female,500,College,Self,Others,skydiving
31963,7,0.00495,1,14,149,Single vehicles,Side,Minor,Other,1,0,1,Unknown,50,20,111,0,Chevrolet Silverado,0,0,1,0,0,52,2.3,37,14440,11,Female,500,College,Self,Others,skydiving
